Price,Close,Return,Volatility,Cluster,Trend
Ticker,^GSPC,,,,
Date,,,,,
2019-03-07,2748.929931640625,-0.00812571755868352,0.005913513074393649,0,Downtrend
2019-03-08,2743.070068359375,-0.0021316888487414865,0.0029360764027517813,1,Uptrend
2019-03-11,2783.300048828125,0.014666041867757107,0.009047096224806933,1,Uptrend
2019-03-12,2791.52001953125,0.0029533182046204143,0.0091761881889171,1,Uptrend
2019-03-13,2810.919921875,0.006949583813841809,0.008685029502830118,1,Uptrend
2019-03-14,2808.47998046875,-0.0008680223820187738,0.006789012969582338,1,Uptrend
2019-03-15,2822.47998046875,0.00498490290027398,0.005769293784730825,1,Uptrend
2019-03-18,2832.93994140625,0.0037059469012648005,0.002894618670804674,1,Uptrend
2019-03-19,2832.570068359375,-0.0001305615560248663,0.003345660298304988,1,Uptrend
2019-03-20,2824.22998046875,-0.0029443536044478913,0.00329827578136874,1,Uptrend
2019-03-21,2854.8798828125,0.010852481049954399,0.005263177882545412,1,Uptrend
2019-03-22,2800.7099609375,-0.018974501239482744,0.011056732875739814,0,Downtrend
2019-03-25,2798.360107421875,-0.000839020658475631,0.010703100192846461,0,Downtrend
2019-03-26,2818.4599609375,0.007182725862306283,0.011557595415252904,1,Uptrend
2019-03-27,2805.3701171875,-0.0046443248906916645,0.011655720074271311,0,Downtrend
2019-03-28,2815.43994140625,0.003589481529391092,0.0101158537697638,1,Uptrend
2019-03-29,2834.39990234375,0.0067342800173637585,0.005079098766862311,1,Uptrend
2019-04-01,2867.18994140625,0.011568600124275408,0.006038548784281306,1,Uptrend
2019-04-02,2867.239990234375,1.745570720723677e-05,0.006205199957737093,1,Uptrend
2019-04-03,2873.39990234375,0.002148376881724312,0.004497885602011225,1,Uptrend
2019-04-04,2879.389892578125,0.0020846350796801527,0.004647952991390272,1,Uptrend
2019-04-05,2892.739990234375,0.004636432770241061,0.0044890157148810925,1,Uptrend
2019-04-08,2895.77001953125,0.0010474599539205265,0.00171878658131301,1,Uptrend
2019-04-09,2878.199951171875,-0.006067494393846573,0.004043692747043026,1,Uptrend
2019-04-10,2888.2099609375,0.0034778715639784963,0.0041977747704130585,1,Uptrend
2019-04-11,2888.320068359375,3.8123067008344336e-05,0.004169617376281599,1,Uptrend
2019-04-12,2907.409912109375,0.006609324208602496,0.004703166095629763,1,Uptrend
2019-04-15,2905.580078125,-0.0006293691084816588,0.004760250596668711,1,Uptrend
2019-04-16,2907.06005859375,0.0005093580038946222,0.003017222437715302,1,Uptrend
2019-04-17,2900.449951171875,-0.0022738117853239315,0.003387171639644708,1,Uptrend
2019-04-18,2905.030029296875,0.0015790922795098083,0.0033647810855196797,1,Uptrend
2019-04-22,2907.969970703125,0.001012017561471401,0.001527718775629381,1,Uptrend
2019-04-23,2933.679931640625,0.008841205788409079,0.004135842925991326,1,Uptrend
2019-04-24,2927.25,-0.002191763174733685,0.004526355667183652,1,Uptrend
2019-04-25,2926.169921875,-0.0003689736527457965,0.004209620441553162,1,Uptrend
2019-04-26,2939.8798828125,0.0046852921407636305,0.0043985677444997135,1,Uptrend
2019-04-29,2943.030029296875,0.001071522174355355,0.004393966648838112,1,Uptrend
2019-04-30,2945.830078125,0.0009514170090862972,0.0025251208778037043,1,Uptrend
2019-05-01,2923.72998046875,-0.007502163081421376,0.004476422656479564,1,Uptrend
2019-05-02,2917.52001953125,-0.0021239857917741967,0.004557856802242007,1,Uptrend
2019-05-03,2945.639892578125,0.009638279380647763,0.006223247711791558,1,Uptrend
2019-05-06,2932.469970703125,-0.004470988428756373,0.006559815154942107,0,Downtrend
2019-05-07,2884.050048828125,-0.016511651392423388,0.00946522732192529,0,Downtrend
2019-05-08,2879.419921875,-0.0016054253132695706,0.009316192717694738,0,Downtrend
2019-05-09,2870.719970703125,-0.0030214249424966866,0.009303376854037032,0,Downtrend
2019-05-10,2881.39990234375,0.0037202972597878414,0.007455602383752394,1,Uptrend
2019-05-13,2811.8701171875,-0.02413055719884427,0.011567254593956834,0,Downtrend
2019-05-14,2834.409912109375,0.008015944543135589,0.012390945811737886,1,Uptrend
2019-05-15,2850.9599609375,0.00583897507464215,0.013088731043997808,1,Uptrend
2019-05-16,2876.320068359375,0.008895287120600504,0.013896982244555718,1,Uptrend
2019-05-17,2859.530029296875,-0.005837333350761975,0.013994770355865787,0,Downtrend
2019-05-20,2840.22998046875,-0.0067493779153879885,0.007688373765769374,0,Downtrend
2019-05-21,2864.360107421875,0.008495835590448308,0.007784137923237188,1,Uptrend
2019-05-22,2856.27001953125,-0.0028243962306494508,0.007715682734672116,1,Uptrend
2019-05-23,2822.239990234375,-0.01191414994527018,0.0075964225594255695,0,Downtrend
2019-05-24,2826.06005859375,0.0013535590072402126,0.007784576993036557,1,Uptrend
2019-05-28,2802.389892578125,-0.008375676922946718,0.008045128281086446,0,Downtrend
2019-05-29,2783.02001953125,-0.0069119122568113145,0.005129801970939402,0,Downtrend
2019-05-30,2788.860107421875,0.0020984713906617714,0.0061907074539317,1,Uptrend
2019-05-31,2752.06005859375,-0.01319537280847849,0.006575913537784688,0,Downtrend
2019-06-03,2744.449951171875,-0.0027652403144732274,0.005791224659850173,1,Uptrend
2019-06-04,2803.27001953125,0.021432370568193138,0.013164368222625572,1,Uptrend
2019-06-05,2826.14990234375,0.008161854781411959,0.012870806990877816,1,Uptrend
2019-06-06,2843.489990234375,0.006135586748687638,0.012915184651429464,1,Uptrend
2019-06-07,2873.340087890625,0.01049769746289475,0.008712953615169175,1,Uptrend
2019-06-10,2886.72998046875,0.0046600444669098184,0.006663648434968256,1,Uptrend
2019-06-11,2885.719970703125,-0.00034988023558091275,0.004088937689145625,1,Uptrend
2019-06-12,2879.840087890625,-0.0020375791387226005,0.005058430025786408,1,Uptrend
2019-06-13,2891.639892578125,0.004097381912668174,0.004900936874669065,1,Uptrend
2019-06-14,2886.97998046875,-0.001611511904139773,0.0031955863908258667,1,Uptrend
2019-06-17,2889.669921875,0.0009317492412306283,0.0024655407548845264,1,Uptrend
2019-06-18,2917.75,0.009717399870633026,0.004852901708435981,1,Uptrend
2019-06-19,2926.4599609375,0.002985163546397107,0.004231449799015855,1,Uptrend
2019-06-20,2954.179931640625,0.009472185190685156,0.005101950534927485,1,Uptrend
2019-06-21,2950.4599609375,-0.0012592227925193322,0.0050013614931999845,1,Uptrend
2019-06-24,2945.35009765625,-0.0017318870104667816,0.005568752756033295,1,Uptrend
2019-06-25,2917.3798828125,-0.009496397343734198,0.006953415508722037,0,Downtrend
2019-06-26,2913.780029296875,-0.0012339337557076835,0.006752782521813875,1,Uptrend
2019-06-27,2924.919921875,0.003823175554131808,0.004777833442535311,1,Uptrend
2019-06-28,2941.760009765625,0.0057574526279098315,0.005933123284123637,1,Uptrend
2019-07-01,2964.330078125,0.007672301032188189,0.006888839397877601,1,Uptrend
2019-07-02,2973.010009765625,0.002928125887423194,0.0033513790995398484,1,Uptrend
2019-07-03,2995.820068359375,0.007672378673070135,0.0021740340565326068,1,Uptrend
2019-07-05,2990.409912109375,-0.00180590159841032,0.003997769838794053,1,Uptrend
2019-07-08,2975.949951171875,-0.004835444424841517,0.0056099944712519915,1,Uptrend
2019-07-09,2979.6298828125,0.0012365569653400854,0.004749002534644221,1,Uptrend
2019-07-10,2993.070068359375,0.0045106896075925995,0.004954658865454632,1,Uptrend
2019-07-11,2999.909912109375,0.002285226738359958,0.003652170979460563,1,Uptrend
2019-07-12,3013.77001953125,0.004620174547884881,0.0038601637543692847,1,Uptrend
2019-07-15,3014.300048828125,0.00017586919155743175,0.001972335417186508,1,Uptrend
2019-07-16,3004.0400390625,-0.003403778522185874,0.003358644427924018,1,Uptrend
2019-07-17,2984.419921875,-0.006531243569450895,0.004450091999275759,1,Uptrend
2019-07-18,2995.110107421875,0.003581997784064761,0.004689500614249559,1,Uptrend
2019-07-19,2976.610107421875,-0.00617673452276668,0.004322407327302452,1,Uptrend
2019-07-22,2985.030029296875,0.002828694915066654,0.004858111644102453,1,Uptrend
2019-07-23,3005.469970703125,0.006847482673755456,0.006092390551615395,1,Uptrend
2019-07-24,3019.56005859375,0.004688147952890187,0.005003658124050012,1,Uptrend
2019-07-25,3003.669921875,-0.005262401280453521,0.005937209671177915,1,Uptrend
2019-07-26,3025.860107421875,0.007387691099234761,0.005117558724258084,1,Uptrend
2019-07-29,3020.969970703125,-0.0016161146071345112,0.005584217807731943,1,Uptrend
2019-07-30,3013.179931640625,-0.0025786549148275606,0.005294794168689906,1,Uptrend
2019-07-31,2980.3798828125,-0.010885526112695776,0.006641919493258169,0,Downtrend
2019-08-01,2953.56005859375,-0.00899879386967306,0.007204021118208706,0,Downtrend
2019-08-02,2932.050048828125,-0.007282739927037873,0.004032979334208847,1,Uptrend
2019-08-05,2844.739990234375,-0.0297778200029859,0.010455489662594134,0,Downtrend
2019-08-06,2881.77001953125,0.013017017169932643,0.015188327309256162,1,Uptrend
2019-08-07,2883.97998046875,0.0007668762331907164,0.015671829204668176,0,Downtrend
2019-08-08,2938.090087890625,0.018762303409984193,0.019090153446950617,1,Uptrend
2019-08-09,2918.64990234375,-0.00661660635492356,0.019036748239050723,0,Downtrend
2019-08-12,2882.699951171875,-0.012317322177972212,0.013043120793670772,0,Downtrend
2019-08-13,2926.320068359375,0.015131688322181258,0.013487111443842409,1,Uptrend
2019-08-14,2840.60009765625,-0.029292752911742603,0.019959133875806844,0,Downtrend
2019-08-15,2847.60009765625,0.0024642680276520945,0.016590310597344362,0,Downtrend
2019-08-16,2888.679931640625,0.014426124657807904,0.01893772395059101,1,Uptrend
2019-08-19,2923.64990234375,0.012105865492430645,0.018733355543941833,1,Uptrend
2019-08-20,2900.510009765625,-0.007914727601131322,0.0178042208519297,0,Downtrend
2019-08-21,2924.429931640625,0.00824679859557964,0.008935324428126477,1,Uptrend
2019-08-22,2922.949951171875,-0.0005060748601761755,0.009308934896227548,1,Uptrend
2019-08-23,2847.110107421875,-0.025946336754618105,0.015094634638862119,0,Downtrend
2019-08-26,2878.3798828125,0.010982987735216332,0.014823286004985845,1,Uptrend
2019-08-27,2869.159912109375,-0.003203180635808267,0.0145827388527176,0,Downtrend
2019-08-28,2887.93994140625,0.006545480165679685,0.014298468188291493,1,Uptrend
2019-08-29,2924.580078125,0.012687291793508804,0.015872004330615898,1,Uptrend
2019-08-30,2926.4599609375,0.0006427872591217021,0.006748080980129156,1,Uptrend
2019-09-03,2906.27001953125,-0.00689910050906084,0.007793882541343096,0,Downtrend
2019-09-04,2937.780029296875,0.010842079212828093,0.007998555789261357,1,Uptrend
2019-09-05,2976.0,0.013009813642266721,0.008837047145149598,1,Uptrend
2019-09-06,2978.7099609375,0.0009106051537297599,0.00817236383854695,1,Uptrend
2019-09-09,2978.429931640625,-9.401025965849463e-05,0.008247595643504673,1,Uptrend
2019-09-10,2979.389892578125,0.0003223043548219451,0.006380437180140082,1,Uptrend
2019-09-11,3000.929931640625,0.007229681189480308,0.005724035162948018,1,Uptrend
2019-09-12,3009.570068359375,0.002879153101061016,0.0030082150229873827,1,Uptrend
2019-09-13,3007.389892578125,-0.0007244143620946941,0.003267814739814663,1,Uptrend
2019-09-16,2997.9599609375,-0.0031355866640028207,0.003949126572776164,1,Uptrend
2019-09-17,3005.699951171875,0.0025817523700197853,0.0039364987408527065,1,Uptrend
2019-09-18,3006.72998046875,0.00034269198975556137,0.002483624979468018,1,Uptrend
2019-09-19,3006.7900390625,1.997472142156731e-05,0.0020598728070779617,1,Uptrend
2019-09-20,2992.070068359375,-0.0048955765157830955,0.002975183277291268,1,Uptrend
2019-09-23,2991.780029296875,-9.693591923765066e-05,0.002734977641890838,1,Uptrend
2019-09-24,2966.60009765625,-0.008416371322106486,0.00390155267724378,1,Uptrend
2019-09-25,2984.8701171875,0.006158571742003405,0.005529109820772692,1,Uptrend
2019-09-26,2977.6201171875,-0.002428916406865711,0.005474977636251951,1,Uptrend
2019-09-27,2961.7900390625,-0.005316352490240539,0.005534752245037627,1,Uptrend
2019-09-30,2976.739990234375,0.005047606675254723,0.006393230084608195,1,Uptrend
2019-10-01,2940.25,-0.012258373372913245,0.007621650435816491,0,Downtrend
2019-10-02,2887.610107421875,-0.017903202985502964,0.008866905530327134,0,Downtrend
2019-10-03,2910.6298828125,0.00797191259701524,0.011036413481660779,1,Uptrend
2019-10-04,2952.010009765625,0.014216897585460186,0.013786143258966318,1,Uptrend
2019-10-07,2938.7900390625,-0.004478294673592398,0.013467677066104931,0,Downtrend
2019-10-08,2893.06005859375,-0.015560819201407838,0.01413113466270076,0,Downtrend
2019-10-09,2919.39990234375,0.0091044925499415,0.012097791286394002,1,Uptrend
2019-10-10,2938.1298828125,0.006415695380997066,0.011932698724304844,1,Uptrend
2019-10-11,2970.27001953125,0.010938977513132997,0.011154202860570521,1,Uptrend
2019-10-14,2966.14990234375,-0.0013871187334510982,0.010836104739477534,0,Downtrend
2019-10-15,2995.679931640625,0.009955676641137279,0.004984111655266141,1,Uptrend
2019-10-16,2989.68994140625,-0.0019995427986508885,0.006152064163498923,1,Uptrend
2019-10-17,2997.949951171875,0.0027628315736780706,0.006126805280665726,1,Uptrend
2019-10-18,2986.199951171875,-0.003919344949506964,0.0055266001145043864,1,Uptrend
2019-10-21,3006.719970703125,0.006871616056117524,0.005829809978348817,1,Uptrend
2019-10-22,2995.989990234375,-0.003568666378412577,0.004662157385380216,1,Uptrend
2019-10-23,3004.52001953125,0.0028471487971184484,0.004638643873094687,1,Uptrend
2019-10-24,3010.2900390625,0.0019204463587332299,0.004573391251865731,1,Uptrend
2019-10-25,3022.550048828125,0.004072700506109195,0.003835494276146428,1,Uptrend
2019-10-28,3039.419921875,0.005581337868471481,0.0034896487224378592,1,Uptrend
2019-10-29,3036.889892578125,-0.0008324053147991117,0.0024130927361476263,1,Uptrend
2019-10-30,3046.77001953125,0.00325337015914573,0.002425341741674023,1,Uptrend
2019-10-31,3037.56005859375,-0.0030228605633046968,0.003597393725624698,1,Uptrend
2019-11-01,3066.909912109375,0.009662312168146059,0.005051000319805613,1,Uptrend
2019-11-04,3078.27001953125,0.003704089049704651,0.004871063384475242,1,Uptrend
2019-11-05,3074.6201171875,-0.001185699214361291,0.004934594802380279,1,Uptrend
2019-11-06,3076.780029296875,0.0007024972279667807,0.004966698283571722,1,Uptrend
2019-11-07,3085.179931640625,0.0027300951851503275,0.0041133430539263575,1,Uptrend
2019-11-08,3093.080078125,0.0025606760900243053,0.001945538286321,1,Uptrend
2019-11-11,3087.010009765625,-0.0019624672514313435,0.0021296844445008877,1,Uptrend
2019-11-12,3091.840087890625,0.0015646460846321375,0.0019066707252199668,1,Uptrend
2019-11-13,3094.0400390625,0.0007115345908383919,0.0019061812981923667,1,Uptrend
2019-11-14,3096.6298828125,0.0008370427393644686,0.0016814007009218832,1,Uptrend
2019-11-15,3120.4599609375,0.007695488006902673,0.0035733613581900893,1,Uptrend
2019-11-18,3122.030029296875,0.0005031528617669423,0.0030633757174332423,1,Uptrend
2019-11-19,3120.179931640625,-0.0005925944462060739,0.00332679881625215,1,Uptrend
2019-11-20,3108.4599609375,-0.003756184245747196,0.004190495547706946,1,Uptrend
2019-11-21,3103.5400390625,-0.0015827522106851566,0.004341973450321115,1,Uptrend
2019-11-22,3110.2900390625,0.0021749356911917594,0.0022266411624175305,1,Uptrend
2019-11-25,3133.639892578125,0.007507291353015866,0.004337090535045136,1,Uptrend
2019-11-26,3140.52001953125,0.0021955703874654287,0.004300377370764236,1,Uptrend
2019-11-27,3153.6298828125,0.004174424362754614,0.0033154227241793616,1,Uptrend
2019-11-29,3140.97998046875,-0.004011219709926239,0.0041960950337208746,1,Uptrend
2019-12-02,3113.8701171875,-0.008631020716408422,0.00649779012721453,0,Downtrend
2019-12-03,3093.199951171875,-0.00663809511563529,0.005557870031483349,0,Downtrend
2019-12-04,3112.760009765625,0.00632356747139462,0.006645226125907467,1,Uptrend
2019-12-05,3117.429931640625,0.0015002511791302187,0.006136705391363537,1,Uptrend
2019-12-06,3145.909912109375,0.009135724328457329,0.007805239182030231,1,Uptrend
2019-12-09,3135.9599609375,-0.00316282139344648,0.0065099592455575474,1,Uptrend
2019-12-10,3132.52001953125,-0.0010969340964486207,0.0051149169420560605,1,Uptrend
2019-12-11,3141.6298828125,0.002908158040315856,0.004694048470869559,1,Uptrend
2019-12-12,3168.570068359375,0.008575225775086182,0.0055482961126404355,1,Uptrend
2019-12-13,3168.800048828125,7.258178414493166e-05,0.004543041810904415,1,Uptrend
2019-12-16,3191.449951171875,0.007147785279833618,0.004251212996591574,1,Uptrend
2019-12-17,3192.52001953125,0.00033529222633799094,0.003895618410596465,1,Uptrend
2019-12-18,3191.139892578125,-0.00043230017186479675,0.004348585701104775,1,Uptrend
2019-12-19,3205.3701171875,0.004459292004863613,0.003333509060036642,1,Uptrend
2019-12-20,3221.219970703125,0.004944781081796634,0.003223889862359503,1,Uptrend
2019-12-23,3224.010009765625,0.0008661436002121992,0.0024842915974358543,1,Uptrend
2019-12-24,3223.3798828125,-0.00019544819997963092,0.0025843758561753627,1,Uptrend
2019-12-26,3239.909912109375,0.005128166675301138,0.002509820501903103,1,Uptrend
2019-12-27,3240.02001953125,3.398471712534601e-05,0.0026602190028537087,1,Uptrend
2019-12-30,3221.2900390625,-0.005780822450430323,0.0038892486434622944,1,Uptrend
2019-12-31,3230.780029296875,0.0029460216619106028,0.004108691965620383,1,Uptrend
2020-01-02,3257.85009765625,0.008378802677341701,0.005377643325287198,1,Uptrend
2020-01-03,3234.85009765625,-0.007059870562045378,0.0063581643861188196,0,Downtrend
2020-01-06,3246.280029296875,0.0035333728907271933,0.006591921529908893,1,Uptrend
2020-01-07,3237.179931640625,-0.0028032386528962228,0.006001621455188837,1,Uptrend
2020-01-08,3253.050048828125,0.004902451368978156,0.006220094197151017,1,Uptrend
2020-01-09,3274.699951171875,0.006655262605488987,0.005767253310583803,1,Uptrend
2020-01-10,3265.35009765625,-0.002855178689662563,0.004444840131784399,1,Uptrend
2020-01-13,3288.1298828125,0.006976215252569862,0.004996212567058438,1,Uptrend
2020-01-14,3283.14990234375,-0.001514532772802224,0.004672124006186977,1,Uptrend
2020-01-15,3289.2900390625,0.0018701968845122874,0.004530989670064248,1,Uptrend
2020-01-16,3316.81005859375,0.00836655302646827,0.004990502152224721,1,Uptrend
2020-01-17,3329.6201171875,0.003862162248501333,0.003963936156371795,1,Uptrend
2020-01-21,3320.7900390625,-0.0026519776473655776,0.004416146998942806,1,Uptrend
2020-01-22,3321.75,0.0002890760711180551,0.004122587315641579,1,Uptrend
2020-01-23,3325.5400390625,0.0011409766124783616,0.004156440732007048,1,Uptrend
2020-01-24,3295.469970703125,-0.009042160974207403,0.0049218498803625,0,Downtrend
2020-01-27,3243.6298828125,-0.015730711659182384,0.0071149216793230715,0,Downtrend
2020-01-28,3276.239990234375,0.010053584595046017,0.009954335298500655,1,Uptrend
2020-01-29,3273.39990234375,-0.0008668741908683941,0.009881942478457865,1,Uptrend
2020-01-30,3283.659912109375,0.003134358792605374,0.01012245920881334,1,Uptrend
2020-01-31,3225.52001953125,-0.01770582037552626,0.012077138003435418,0,Downtrend
2020-02-03,3248.919921875,0.007254613892351713,0.010921040011112465,1,Uptrend
2020-02-04,3297.590087890625,0.014980414164082134,0.012164240390705867,1,Uptrend
2020-02-05,3334.68994140625,0.01125059589785371,0.012800286245631742,1,Uptrend
2020-02-06,3345.780029296875,0.003325672876785646,0.012798148972082198,1,Uptrend
2020-02-07,3327.7099609375,-0.005400853672730133,0.007850545712055115,0,Downtrend
2020-02-10,3352.090087890625,0.007326397804890528,0.00785283416335874,1,Uptrend
2020-02-11,3357.75,0.0016884725532351208,0.006268073385607707,1,Uptrend
2020-02-12,3379.449951171875,0.006462646466197652,0.005064524705727675,1,Uptrend
2020-02-13,3373.93994140625,-0.0016304457368023773,0.005381744598104466,1,Uptrend
2020-02-14,3380.159912109375,0.0018435333204338544,0.003711832390222207,1,Uptrend
2020-02-18,3370.2900390625,-0.002919942636890105,0.0036493756414743153,1,Uptrend
2020-02-19,3386.14990234375,0.004705785881164548,0.004005421184237127,1,Uptrend
2020-02-20,3373.22998046875,-0.00381551976362815,0.0035575850713883955,1,Uptrend
2020-02-21,3337.75,-0.01051810302712286,0.005838270415283623,0,Downtrend
2020-02-24,3225.889892578125,-0.03351362667122315,0.014617555474716305,0,Downtrend
2020-02-25,3128.2099609375,-0.030279995565056117,0.01665256943065774,0,Downtrend
2020-02-26,3116.389892578125,-0.0037785406053220116,0.014472351325279206,0,Downtrend
2020-02-27,2978.760009765625,-0.04416324258407911,0.01677913208578938,2,Neutral
2020-02-28,2954.219970703125,-0.008238340444361891,0.01727600201423592,0,Downtrend
2020-03-02,3090.22998046875,0.046039229006110016,0.034432029725337654,2,Neutral
2020-03-03,3003.3701171875,-0.028107896121075893,0.03409402459011593,2,Neutral
2020-03-04,3130.1201171875,0.04220259077449118,0.04091768422821545,2,Neutral
2020-03-05,3023.93994140625,-0.033922077046888544,0.03822529031794739,2,Neutral
2020-03-06,2972.3701171875,-0.01705385200037013,0.03910080084241022,2,Neutral
2020-03-09,2746.56005859375,-0.07596969747745097,0.042535226699846815,2,Neutral
2020-03-10,2882.22998046875,0.04939630628156144,0.0528774800826304,2,Neutral
2020-03-11,2741.3798828125,-0.048868445131273974,0.047023307618134065,2,Neutral
2020-03-12,2480.639892578125,-0.09511268097833658,0.05678334008061119,2,Neutral
2020-03-13,2711.02001953125,0.09287124972971839,0.0822558022810884,2,Neutral
2020-03-16,2386.1298828125,-0.11984055240393443,0.09206830097009193,2,Neutral
2020-03-17,2529.18994140625,0.05995484974402432,0.09427612944673132,2,Neutral
2020-03-18,2398.10009765625,-0.051830762729157875,0.0944946832385616,2,Neutral
2020-03-19,2409.389892578125,0.0047078080405855705,0.08551319956221064,2,Neutral
2020-03-20,2304.919921875,-0.04335951230846191,0.06712462932555696,2,Neutral
2020-03-23,2237.39990234375,-0.02929386782180443,0.04562244900742274,2,Neutral
2020-03-24,2447.330078125,0.09382773976227554,0.059404857236251454,2,Neutral
2020-03-25,2475.56005859375,0.011535011448221999,0.05342526002620871,2,Neutral
2020-03-26,2630.070068359375,0.062414163303876835,0.058653025624802596,2,Neutral
2020-03-27,2541.469970703125,-0.033687352562252526,0.05618889999789716,2,Neutral
2020-03-30,2626.64990234375,0.03351600948370015,0.048662264944282545,2,Neutral
2020-03-31,2584.590087890625,-0.016012721914555605,0.038326852748490264,2,Neutral
2020-04-01,2470.5,-0.04414243033166543,0.04571044230388885,2,Neutral
2020-04-02,2526.89990234375,0.02282934723487151,0.03428955345749972,2,Neutral
2020-04-03,2488.64990234375,-0.015137125124949469,0.031649639817009884,2,Neutral
2020-04-06,2663.679931640625,0.07033131865275055,0.044265990310613436,2,Neutral
2020-04-07,2659.409912109375,-0.0016030527844311804,0.0431264285803436,2,Neutral
2020-04-08,2749.97998046875,0.03405645287963033,0.033234721694196764,2,Neutral
2020-04-09,2789.820068359375,0.014487410153376512,0.03339764944995124,2,Neutral
2020-04-13,2761.6298828125,-0.010104660822607414,0.03210888554909034,2,Neutral
2020-04-14,2846.06005859375,0.030572589146256046,0.019366831079130578,2,Neutral
2020-04-15,2783.360107421875,-0.022030438529415775,0.024750783483776764,2,Neutral
2020-04-16,2799.550048828125,0.005816689462164515,0.02058881427969183,2,Neutral
2020-04-17,2874.56005859375,0.026793594848223412,0.022809347563355214,2,Neutral
2020-04-20,2823.159912109375,-0.01788104803401469,0.024408883727559845,0,Downtrend
2020-04-21,2736.56005859375,-0.030674795694063395,0.023501651583664865,2,Neutral
2020-04-22,2799.31005859375,0.022930247703843776,0.025141821018603374,2,Neutral
2020-04-23,2797.800048828125,-0.0005394221197431159,0.0250228890658447,2,Neutral
2020-04-24,2836.739990234375,0.013918057304545428,0.022082101999256407,1,Uptrend
2020-04-27,2878.47998046875,0.014714069804799612,0.02118039776275604,1,Uptrend
2020-04-28,2863.389892578125,-0.005242380698498916,0.011668481116742532,0,Downtrend
2020-04-29,2939.510009765625,0.026583916282167053,0.012805716278780105,1,Uptrend
2020-04-30,2912.429931640625,-0.009212446303987654,0.014974788347750014,0,Downtrend
2020-05-01,2830.7099609375,-0.028059034078492195,0.02134580696780632,0,Downtrend
2020-05-04,2842.739990234375,0.004249827591976452,0.01998212781196947,2,Neutral
2020-05-05,2868.43994140625,0.009040556385797371,0.020477554329573287,1,Uptrend
